 "mw" , "g" , "gl" ,
 "http://purl.bdrc.io/resource/MW1KG1249" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG89108" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ74321" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW8LS17840" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ332958" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW22117" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW1NLM83" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW22118" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG8723" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW22204" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG21993" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW8LS17300" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW2KG201049" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG18562" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW1NLM541" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW12842" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG8751" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW8LS17943" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG1659" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW1NLM2858" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG15906" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW22185" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ332959" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW389" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW1155" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG20636" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW21503" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW22186" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG9409" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG15898" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW1NLM2766" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG8931" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG20635" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG5182" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW8LS17324" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW1NLM1216" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW3MS502" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG12111" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG1940" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW8LS17463" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW2122" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW2CZ6760" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW29037" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW9773" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG8853" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG10279" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG12112" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG11867" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW8LS17466" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW19945" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW8LS73586" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW8LS17946" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG89113" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW22145" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW23632" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG89103" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW8LS17933" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW22203" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW29519" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG15913" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW20913" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW8LS17447" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW1NLM1414" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG5194" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW2CZ6655" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW6472" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW1NLM835" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW1NLM3175" , "http://purl.bdrc.io/resource/G1PD129183" , "bla brang bkra shis 'khyil par khang /" ,
 "http://purl.bdrc.io/resource/MW29681" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW23692" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG15910" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW7303" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW2CZ5666" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1NLM1133" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG10112" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG9561" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW3CN14375" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW22327" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ74399" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1NLM491" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ74375" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG1611" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG9080" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1NLM1093" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1NLM1193" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG12380" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1NLM478" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1971" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW8601" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW2CZ6759" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG8888" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ74456" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW22316" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW30533" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW5833" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW8LS31972" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW8LS17848" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW15286" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW30139" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW739" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW19474" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW5424" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG22409" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1NLM1908" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ74547" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW27882" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW15179" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW8LS17299" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1NLM1499" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG11769" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW22325" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW8LS17845" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW22350" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ74459" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW15180" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW22321" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ74435" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ45268" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW29702" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ74429" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG22450" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG15911" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1NLM967" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ74538" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG9084" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW2KG208143" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW2CZ5667" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG10769" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW13852" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ74550" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW22322" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW3MS826" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW22353" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW2KG208147" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW20812" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW22317" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW23726" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ74544" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1NLM1415" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ74369" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW22272" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ302670" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW22351" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW8LS32613" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ74387" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW8LS17448" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW22319" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ74426" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1CZ1125" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW22346" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1NLM1139" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ74390" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1NLM81" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG472" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG8769" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG9083" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW22349" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG8930" , "http://purl.bdrc.io/resource/G1PD129182" , "sku 'bum byams pa gling par khang /" ,
