 "mw" , "pub" ,
 "http://purl.bdrc.io/resource/MW8LS76135" , "[s.l.]" ,
 "http://purl.bdrc.io/resource/MW8LS76166" , "[s.l.]" ,
 "http://purl.bdrc.io/resource/MW8LS76169" , "[s.l.]" ,
 "http://purl.bdrc.io/resource/MW8LS76176" , "[s.l.]" ,
 "http://purl.bdrc.io/resource/MW8LS76172" , "[s.l.]" ,
 "http://purl.bdrc.io/resource/MW8LS76199" , "[s.l.]" ,
 "http://purl.bdrc.io/resource/MW8LS76250" , "[s.l.]" ,
 "http://purl.bdrc.io/resource/MW8LS76264" , "[s.l.]" ,
 "http://purl.bdrc.io/resource/MW3CN26652" , "[s.l.]" ,
 "http://purl.bdrc.io/resource/MW3CN26651" , "[s.l.]" ,
 "http://purl.bdrc.io/resource/MW3CN26653" , "[s.l.]" ,
 "http://purl.bdrc.io/resource/MW3CN26655" , "[s.l.]" ,
 "http://purl.bdrc.io/resource/MW2KG229490" , "[s.l.]" ,
 "http://purl.bdrc.io/resource/MW2KG229478" , "[s.l.]" ,
 "http://purl.bdrc.io/resource/MW3CN26750" , "[s.l.]" ,
 "http://purl.bdrc.io/resource/MW3CN26760" , "[s.l.]" ,
 "http://purl.bdrc.io/resource/MW3CN26744" , "[s.l.]" ,
 "http://purl.bdrc.io/resource/MW3CN26738" , "[s.l.]" ,
 "http://purl.bdrc.io/resource/MW3CN26753" , "[s.l.]" ,
 "http://purl.bdrc.io/resource/MW3CN26756" , "[s.l.]" ,
 "http://purl.bdrc.io/resource/MW3CN26747" , "[s.l.]" ,
 "http://purl.bdrc.io/resource/MW3CN26741" , "[s.l.]" ,
 "http://purl.bdrc.io/resource/MW3CN26823" , "[s.l.]" ,
 "http://purl.bdrc.io/resource/MW2KG229491" , "[s.l.]" ,
 "http://purl.bdrc.io/resource/MW3CN26833" , "[s.l.]" ,
 "http://purl.bdrc.io/resource/MW2KG229493" , "[s.l.]" ,
 "http://purl.bdrc.io/resource/MW3CN26864" , "[s.l.]" ,
 "http://purl.bdrc.io/resource/MW3CN26909" , "[s.l.]" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002803" , "sa skya rgyal yongs gsung rab slob gnyer khang /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001941" , "sa skya rgyal yongs gsung rab slob gnyer khang /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001455" , "sa skya rgyal yongs gsung rab slob gnyer khang /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001755" , "sa skya rgyal yongs gsung rab slob gnyer khang /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002709" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002716" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA003342" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002519" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002665" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002504" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002658" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002662" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002672" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002719" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002668" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002706" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002545" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002794" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002718" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002711" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002660" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002657" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002509" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002700" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002793" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002654" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002703" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002576" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002680" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002705" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002544" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002537" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002554" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002541" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002532" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002708" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002715" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002670" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002721" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002707" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002714" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002556" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002682" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002710" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002717" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002618" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002543" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002712" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002666" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002530" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002679" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002798" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002698" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002652" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002663" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002722" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002546" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002649" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002651" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002542" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002704" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002655" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1KG17211" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1KG17589" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1KG17592" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1KG17582" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1KG17580" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1KG17581" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW8LS41948" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1KG17572" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1KG17573" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1KG17588" , "bal yul/" ,
 "http://purl.bdrc.io/resource/MW1KG11820" , "gzhi ka rtse/" ,
 "http://purl.bdrc.io/resource/MW670" , "gzhi ka rtse/" ,
 "http://purl.bdrc.io/resource/MW1KG11861" , "gzhi ka rtse/" ,
 "http://purl.bdrc.io/resource/MW19837" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN5487" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW1PD82465" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA003226" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN5893" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN4069" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN22915" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN22934" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN3329" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN21304" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW1PD137867" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW1PD137868" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN8040" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN8194" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN7868" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN16260" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN3337" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN8317" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN8366" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN4067" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN8378" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN3333" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW8LS67722" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN8167" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN5823" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN7901" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW1PD83976" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN21841" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW2PD17369" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN7829" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN5922" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN8372" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN5621" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW1AC259" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN7850" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN8305" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN7823" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN7895" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN8173" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN8176" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN3424" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN8320" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN7084" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN8147" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN8090" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN8046" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW4PD3593" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN8396" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN7892" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW8LS67689" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN22954" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN8393" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW2KG212706" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN21562" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN8057" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN6386" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW8LS73619" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN8324" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN22953" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN8087" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN7842" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN22920" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN5624" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN22923" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN5910" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW8LS19018" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW1KG18534" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN22946" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN21840" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN7920" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN8363" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN5847" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN5201" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN22949" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN4032" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN3328" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN5351" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN3425" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW1KG109096" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW8LS67749" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW8LS67728" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN4657" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN16599" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN4068" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN7081" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW8LS67740" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW8LS67754" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN8170" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW1KG16650" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN22931" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN21843" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN3381" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN7913" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN22927" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW8LS67743" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW4CZ333404" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN7871" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN7877" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW8LS67737" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN477" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN3423" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN8308" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW1PD83965" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN22943" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN8182" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW8LS67755" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN8185" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW1PD159431" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN4071" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN4771" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN8070" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN22937" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN4045" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN3330" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW8LS20703" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN7988" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW8LS67692" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN3334" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW4PD1703" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN7099" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN7487" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN5801" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN3022" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN3332" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN5126" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN8036" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN3387" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN8399" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN3338" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN22940" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN8311" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN8188" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN621" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW19479" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW8LS67695" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN8043" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN4047" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN476" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN8142" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN8084" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN7845" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW8LS67725" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW8LS67701" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN22951" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN8191" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW8LS67698" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN8049" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN7874" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW8LS20658" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW2PD17504" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN15670" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW8LS67752" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN3023" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW4CN11895" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW4CN11886" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW4CN11890" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW4CN11897" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW4CN11887" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW4CN11894" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW4CN11884" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW4CN11901" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW4CN11899" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW4CN11885" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW4CN11889" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW4CN11892" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW4CN11896" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW4CN11888" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW4CN11898" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW4CN11882" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW4CN11891" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW4CN11902" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW4CN11893" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW4CN11900" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN26319" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN26331" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN26323" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW4CZ364099" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN26665" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN26659" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW3CN26662" , "khren tu'u/" ,
 "http://purl.bdrc.io/resource/MW1KG2757" , "bylakuppe" ,
 "http://purl.bdrc.io/resource/MW29632" , "bylakuppe" ,
 "http://purl.bdrc.io/resource/MW10200" , "bylakuppe" ,
 "http://purl.bdrc.io/resource/MW21950" , "bylakuppe" ,
 "http://purl.bdrc.io/resource/MW21956" , "bylakuppe" ,
 "http://purl.bdrc.io/resource/MW21825" , "bylakuppe" ,
 "http://purl.bdrc.io/resource/MW19463" , "bylakuppe" ,
 "http://purl.bdrc.io/resource/MW21810" , "bylakuppe" ,
 "http://purl.bdrc.io/resource/MW22188" , "bylakuppe" ,
 "http://purl.bdrc.io/resource/MW21957" , "bylakuppe" ,
 "http://purl.bdrc.io/resource/MW22246" , "bylakuppe" ,
 "http://purl.bdrc.io/resource/MW21954" , "bylakuppe" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA003185" , "swoyambhu printing press" ,
 "http://purl.bdrc.io/resource/MW1KG802" , "bylakuppe, mysore, india" ,
 "http://purl.bdrc.io/resource/MW21731" , "bylakuppe, mysore, india" ,
 "http://purl.bdrc.io/resource/MW27521" , "bylakuppe, mysore, india" ,
 "http://purl.bdrc.io/resource/MW21739" , "bylakuppe, mysore, india" ,
 "http://purl.bdrc.io/resource/MW27873" , "bylakuppe, mysore, india" ,
 "http://purl.bdrc.io/resource/MW27934" , "bylakuppe, mysore, india" ,
 "http://purl.bdrc.io/resource/MW21733" , "bylakuppe, mysore, india" ,
 "http://purl.bdrc.io/resource/MW23824" , "bylakuppe, mysore, india" ,
 "http://purl.bdrc.io/resource/MW21736" , "bylakuppe, mysore, india" ,
 "http://purl.bdrc.io/resource/MW23826" , "bylakuppe, mysore, india" ,
 "http://purl.bdrc.io/resource/MW21737" , "bylakuppe, mysore, india" ,
 "http://purl.bdrc.io/resource/MW27925" , "bylakuppe, mysore, india" ,
 "http://purl.bdrc.io/resource/MW23823" , "bylakuppe, mysore, india" ,
 "http://purl.bdrc.io/resource/MW21735" , "bylakuppe, mysore, india" ,
 "http://purl.bdrc.io/resource/MW23825" , "bylakuppe, mysore, india" ,
 "http://purl.bdrc.io/resource/MW8LS66630" , "Darjeeling" ,
 "http://purl.bdrc.io/resource/MW8LS66355" , "Darjeeling" ,
 "http://purl.bdrc.io/resource/MW8LS20721" , "Darjeeling" ,
 "http://purl.bdrc.io/resource/MW8LS33983" , "Darjeeling" ,
 "http://purl.bdrc.io/resource/MW8LS66290" , "Darjeeling" ,
 "http://purl.bdrc.io/resource/MW3CN8796" , "Darjeeling" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002083" , "ldi li gsar pa/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA003054" , "ldi li gsar pa/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002924" , "ldi li gsar pa/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002886" , "ldi li gsar pa/" ,
 "http://purl.bdrc.io/resource/MW3CN2672" , "ldi li gsar pa/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002986" , "ldi li gsar pa/" ,
 "http://purl.bdrc.io/resource/MW29263" , "ldi li gsar pa/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA000480" , "ldi li gsar pa/" ,
 "http://purl.bdrc.io/resource/MW8LS17281" , "ldi li gsar pa/" ,
 "http://purl.bdrc.io/resource/MW8LS75882" , "ldi li gsar pa/" ,
 "http://purl.bdrc.io/resource/MW29658" , "kathmandu, nepal" ,
 "http://purl.bdrc.io/resource/MW27299" , "kathmandu, nepal" ,
 "http://purl.bdrc.io/resource/MW23682" , "kathmandu, nepal" ,
 "http://purl.bdrc.io/resource/MW00EGS1016899" , "kathmandu, nepal" ,
 "http://purl.bdrc.io/resource/MW00EGS1016703" , "kathmandu, nepal" ,
 "http://purl.bdrc.io/resource/MW1KG89148" , "kathmandu, nepal" ,
 "http://purl.bdrc.io/resource/MW26673" , "kathmandu, nepal" ,
 "http://purl.bdrc.io/resource/MW4CZ315269" , "kathmandu, nepal" ,
 "http://purl.bdrc.io/resource/MW1KG3537" , "kathmandu, nepal" ,
 "http://purl.bdrc.io/resource/MW23446" , "kathmandu, nepal" ,
 "http://purl.bdrc.io/resource/MW2KG207344" , "kathmandu, nepal" ,
 "http://purl.bdrc.io/resource/MW00EGS1017245" , "kathmandu, nepal" ,
 "http://purl.bdrc.io/resource/MW00KG09696" , "kathmandu, nepal" ,
 "http://purl.bdrc.io/resource/MW2KG221959" , "kathmandu, nepal" ,
 "http://purl.bdrc.io/resource/MW2KG230011" , "kathmandu, nepal" ,
 "http://purl.bdrc.io/resource/MW1KG5859" , "sarnath, varanasi" ,
 "http://purl.bdrc.io/resource/MW1KG4473" , "sarnath, varanasi" ,
 "http://purl.bdrc.io/resource/MW1AB6" , "sarnath, varanasi" ,
 "http://purl.bdrc.io/resource/MW3CN15690" , "sarnath, varanasi" ,
 "http://purl.bdrc.io/resource/MW4CZ328559" , "sarnath, varanasi" ,
 "http://purl.bdrc.io/resource/MW1KG5866" , "sarnath, varanasi" ,
 "http://purl.bdrc.io/resource/MW4CZ328556" , "sarnath, varanasi" ,
 "http://purl.bdrc.io/resource/MW3CN17348" , "sarnath, varanasi" ,
 "http://purl.bdrc.io/resource/MW1KG5875" , "sarnath, varanasi" ,
 "http://purl.bdrc.io/resource/MW1GS108076" , "sarnath, varanasi" ,
 "http://purl.bdrc.io/resource/MW1KG5872" , "sarnath, varanasi" ,
 "http://purl.bdrc.io/resource/MW2KG209130" , "sarnath, varanasi" ,
 "http://purl.bdrc.io/resource/MW1KG13767" , "sarnath, varanasi" ,
 "http://purl.bdrc.io/resource/MW1AB7" , "sarnath, varanasi" ,
 "http://purl.bdrc.io/resource/MW4CZ307981" , "sarnath, varanasi" ,
 "http://purl.bdrc.io/resource/MW2KG209129" , "sarnath, varanasi" ,
 "http://purl.bdrc.io/resource/MW1KG13685" , "sarnath, varanasi" ,
 "http://purl.bdrc.io/resource/MW1KG4928" , "sarnath, varanasi" ,
 "http://purl.bdrc.io/resource/MW5842" , "sarnath, varanasi" ,
