 "mw" , "pub" ,
 "http://purl.bdrc.io/resource/MW2DB25391" , "chab mdo sa khul chab gros rig gnas lo rgyus dpyad gzhi'i rgyu cha 'tshol bsdud u yon lhan khang /" ,
 "http://purl.bdrc.io/resource/MW29695" , "dzongsar chhentse labrang" ,
 "http://purl.bdrc.io/resource/MW23651" , "dzongsar chhentse labrang" ,
 "http://purl.bdrc.io/resource/MW1KG12792" , "dzongsar chhentse labrang" ,
 "http://purl.bdrc.io/resource/MW4CZ15385" , "dzongsar chhentse labrang" ,
 "http://purl.bdrc.io/resource/MW22146" , "dzongsar chhentse labrang" ,
 "http://purl.bdrc.io/resource/MW22138" , "dzongsar chhentse labrang" ,
 "http://purl.bdrc.io/resource/MW1KG12912" , "dzongsar chhentse labrang" ,
 "http://purl.bdrc.io/resource/MW23927" , "dzongsar chhentse labrang" ,
 "http://purl.bdrc.io/resource/MW3CN15709" , "bod gzhung shes rig dpar khang /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA000516" , "bod gzhung shes rig dpar khang /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001887" , "bod gzhung shes rig dpar khang /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA000802" , "bod gzhung shes rig dpar khang /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001130" , "bod gzhung shes rig dpar khang /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002216" , "bod gzhung shes rig dpar khang /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002478" , "bod gzhung shes rig dpar khang /" ,
 "http://purl.bdrc.io/resource/MW1KG23771" , "bod gzhung shes rig dpar khang /" ,
 "http://purl.bdrc.io/resource/MW8LS18222" , "bod gzhung shes rig dpar khang /" ,
 "http://purl.bdrc.io/resource/MW3CN15708" , "bod gzhung shes rig dpar khang /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA000415" , "bod gzhung shes rig dpar khang /" ,
 "http://purl.bdrc.io/resource/MW1KG5172" , "bod gzhung shes rig dpar khang /" ,
 "http://purl.bdrc.io/resource/MW8LS24025" , "bod gzhung shes rig dpar khang /" ,
 "http://purl.bdrc.io/resource/MW1KG4949" , "bod gzhung shes rig dpar khang /" ,
 "http://purl.bdrc.io/resource/MW1KG20880" , "bod gzhung shes rig dpar khang /" ,
 "http://purl.bdrc.io/resource/MW8LS24668" , "bod gzhung shes rig dpar khang /" ,
 "http://purl.bdrc.io/resource/MW817" , "bod gzhung shes rig dpar khang /" ,
 "http://purl.bdrc.io/resource/MW3CN9068" , "bod gzhung shes rig dpar khang /" ,
 "http://purl.bdrc.io/resource/MW8LS67151" , "bod gzhung shes rig dpar khang /" ,
 "http://purl.bdrc.io/resource/MW8LS24022" , "bod gzhung shes rig dpar khang /" ,
 "http://purl.bdrc.io/resource/MW1KG4429" , "bod gzhung shes rig dpar khang /" ,
 "http://purl.bdrc.io/resource/MW30254" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30247" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30228" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30226" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30205" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30219" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30232" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30199" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30248" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30212" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW24656" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30238" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30230" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30214" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30246" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30227" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30253" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30215" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW24652" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30252" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30249" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW24658" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30203" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW24649" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30216" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30250" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30236" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30244" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30258" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30259" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30235" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30245" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30209" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30257" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30239" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30201" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30208" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30207" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30255" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW24648" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30222" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30202" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30234" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30240" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30231" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30229" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30206" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30210" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30218" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30200" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30233" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30251" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30217" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30243" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30221" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30220" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30224" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30213" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30237" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30211" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30256" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30241" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30223" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30225" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW30260" , "[kaH thog dgon pa]" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002905" , "rgyud stod dpe mdzod khang /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002911" , "rgyud stod dpe mdzod khang /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002902" , "rgyud stod dpe mdzod khang /" ,
 "http://purl.bdrc.io/resource/MW8LS26631" , "rgyud stod dpe mdzod khang /" ,
 "http://purl.bdrc.io/resource/MW8LS27145" , "rgyud stod dpe mdzod khang /" ,
 "http://purl.bdrc.io/resource/MW8LS27142" , "rgyud stod dpe mdzod khang /" ,
 "http://purl.bdrc.io/resource/MW8LS27139" , "rgyud stod dpe mdzod khang /" ,
 "http://purl.bdrc.io/resource/MW8LS26619" , "rgyud stod dpe mdzod khang /" ,
 "http://purl.bdrc.io/resource/MW8LS27148" , "rgyud stod dpe mdzod khang /" ,
 "http://purl.bdrc.io/resource/MW1GS54156" , "rnga yul kir+ti dgon dge ldan legs bshad gling /" ,
 "http://purl.bdrc.io/resource/MW28871" , "kan su'u mii rigs dpe skrun khang" ,
 "http://purl.bdrc.io/resource/MW28873" , "kan su'u mii rigs dpe skrun khang" ,
 "http://purl.bdrc.io/resource/MW28874" , "kan su'u mii rigs dpe skrun khang" ,
 "http://purl.bdrc.io/resource/MW28870" , "kan su'u mii rigs dpe skrun khang" ,
 "http://purl.bdrc.io/resource/MW28875" , "kan su'u mii rigs dpe skrun khang" ,
 "http://purl.bdrc.io/resource/MW28872" , "kan su'u mii rigs dpe skrun khang" ,
 "http://purl.bdrc.io/resource/MW30460" , "ugyan dorje" ,
 "http://purl.bdrc.io/resource/MW3CN1560" , "dka' bcu ngag dbang lhun grub/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002396" , "srong btsan dpe mdzod khang /" ,
 "http://purl.bdrc.io/resource/MW1KG14654" , "srong btsan dpe mdzod khang /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001771" , "srong btsan dpe mdzod khang /" ,
 "http://purl.bdrc.io/resource/MW1KG14675" , "srong btsan dpe mdzod khang /" ,
 "http://purl.bdrc.io/resource/MW1KG14676" , "srong btsan dpe mdzod khang /" ,
 "http://purl.bdrc.io/resource/MW1KG14650" , "srong btsan dpe mdzod khang /" ,
 "http://purl.bdrc.io/resource/MW1KG14646" , "srong btsan dpe mdzod khang /" ,
 "http://purl.bdrc.io/resource/MW1KG14653" , "srong btsan dpe mdzod khang /" ,
 "http://purl.bdrc.io/resource/MW1KG14648" , "srong btsan dpe mdzod khang /" ,
 "http://purl.bdrc.io/resource/MW1KG14651" , "srong btsan dpe mdzod khang /" ,
 "http://purl.bdrc.io/resource/MW1KG14672" , "srong btsan dpe mdzod khang /" ,
 "http://purl.bdrc.io/resource/MW1KG14677" , "srong btsan dpe mdzod khang /" ,
 "http://purl.bdrc.io/resource/MW1KG14655" , "srong btsan dpe mdzod khang /" ,
 "http://purl.bdrc.io/resource/MW1KG14678" , "srong btsan dpe mdzod khang /" ,
 "http://purl.bdrc.io/resource/MW8LS66264" , "srong btsan dpe mdzod khang /" ,
 "http://purl.bdrc.io/resource/MW1KG14647" , "srong btsan dpe mdzod khang /" ,
 "http://purl.bdrc.io/resource/MW1KG14673" , "srong btsan dpe mdzod khang /" ,
 "http://purl.bdrc.io/resource/MW1KG14649" , "srong btsan dpe mdzod khang /" ,
 "http://purl.bdrc.io/resource/MW1KG14674" , "srong btsan dpe mdzod khang /" ,
 "http://purl.bdrc.io/resource/MW1KG14666" , "srong btsan dpe mdzod khang /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA000202" , "bod gzhung 'phrod bsten las khungs/" ,
 "http://purl.bdrc.io/resource/MW21665" , "bod gzhung 'phrod bsten las khungs/" ,
 "http://purl.bdrc.io/resource/MW00EGS1016759" , "[sherab gyaltsen]" ,
 "http://purl.bdrc.io/resource/MW30485" , "bod ljongs bod yig dpe rnying dpe tshogs khang /" ,
 "http://purl.bdrc.io/resource/MW1KG3671" , "[ngagyur nyingma institute]" ,
 "http://purl.bdrc.io/resource/MW1KG3703" , "[ngagyur nyingma institute]" ,
 "http://purl.bdrc.io/resource/MW1KG3657" , "[ngagyur nyingma institute]" ,
 "http://purl.bdrc.io/resource/MW1KG3716" , "[ngagyur nyingma institute]" ,
 "http://purl.bdrc.io/resource/MW1KG3704" , "[ngagyur nyingma institute]" ,
 "http://purl.bdrc.io/resource/MW1KG3702" , "[ngagyur nyingma institute]" ,
 "http://purl.bdrc.io/resource/MW24519" , "[ngagyur nyingma institute]" ,
 "http://purl.bdrc.io/resource/MW1KG818" , "jointly by namgyal institute of tibetology, deorali, gangtok and amnye machen institute, dharamsala, h.p." ,
 "http://purl.bdrc.io/resource/MW1KG819" , "jointly by namgyal institute of tibetology, deorali, gangtok and amnye machen institute, dharamsala, h.p." ,
 "http://purl.bdrc.io/resource/MW2KG209788" , "tshul khrims 'tsho mo sogs/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002218" , "rigs slob lhag brtsegs tshogs chung /" ,
 "http://purl.bdrc.io/resource/MW1KG14456" , "rigs slob lhag brtsegs tshogs chung /" ,
 "http://purl.bdrc.io/resource/MW1KG14466" , "rigs slob lhag brtsegs tshogs chung /" ,
 "http://purl.bdrc.io/resource/MW1KG14467" , "rigs slob lhag brtsegs tshogs chung /" ,
 "http://purl.bdrc.io/resource/MW1KG14468" , "rigs slob lhag brtsegs tshogs chung /" ,
 "http://purl.bdrc.io/resource/MW4CZ333423" , "rigs slob lhag brtsegs tshogs chung /" ,
 "http://purl.bdrc.io/resource/MW1KG23266" , "zhang bod shes rig dpe tshogs khang /" ,
 "http://purl.bdrc.io/resource/MW1KG14491" , "zhang bod shes rig dpe tshogs khang /" ,
 "http://purl.bdrc.io/resource/MW1NLM525" , "stong rab brtan lhun po sgang /" ,
 "http://purl.bdrc.io/resource/MW1KG509" , "krung go'i rig gnas dpe skrun khang /" ,
 "http://purl.bdrc.io/resource/MW1KG1679" , "krung go'i rig gnas dpe skrun khang /" ,
 "http://purl.bdrc.io/resource/MW9201" , "chopal lama" ,
 "http://purl.bdrc.io/resource/MW1KG12633" , "chopal lama" ,
 "http://purl.bdrc.io/resource/MW1KG10392" , "chopal lama" ,
 "http://purl.bdrc.io/resource/MW21512" , "chopal lama" ,
 "http://purl.bdrc.io/resource/MW23930" , "chopal lama" ,
 "http://purl.bdrc.io/resource/MW1KG12172" , "chopal lama" ,
 "http://purl.bdrc.io/resource/MW10892" , "chopal lama" ,
 "http://purl.bdrc.io/resource/MW3CN527" , "dpal ya chen o rgyan bsam gtan gling /" ,
 "http://purl.bdrc.io/resource/MW2PD19901" , "dpal ya chen o rgyan bsam gtan gling /" ,
 "http://purl.bdrc.io/resource/MW3CN5387" , "dpal ya chen o rgyan bsam gtan gling /" ,
 "http://purl.bdrc.io/resource/MW3CN528" , "dpal ya chen o rgyan bsam gtan gling /" ,
 "http://purl.bdrc.io/resource/MW3CN523" , "dpal ya chen o rgyan bsam gtan gling /" ,
 "http://purl.bdrc.io/resource/MW2PD19198" , "dpal ya chen o rgyan bsam gtan gling /" ,
 "http://purl.bdrc.io/resource/MW3CN526" , "dpal ya chen o rgyan bsam gtan gling /" ,
 "http://purl.bdrc.io/resource/MW3CN521" , "dpal ya chen o rgyan bsam gtan gling /" ,
 "http://purl.bdrc.io/resource/MW3CN5435" , "dpal ya chen o rgyan bsam gtan gling /" ,
 "http://purl.bdrc.io/resource/MW3CN5364" , "dpal ya chen o rgyan bsam gtan gling /" ,
 "http://purl.bdrc.io/resource/MW3CN5333" , "dpal ya chen o rgyan bsam gtan gling /" ,
 "http://purl.bdrc.io/resource/MW3CN5459" , "dpal ya chen o rgyan bsam gtan gling /" ,
 "http://purl.bdrc.io/resource/MW3CN5481" , "dpal ya chen o rgyan bsam gtan gling /" ,
 "http://purl.bdrc.io/resource/MW2PD19594" , "dpal ya chen o rgyan bsam gtan gling /" ,
 "http://purl.bdrc.io/resource/MW2PD19833" , "dpal ya chen o rgyan bsam gtan gling /" ,
 "http://purl.bdrc.io/resource/MW3CN5441" , "dpal ya chen o rgyan bsam gtan gling /" ,
 "http://purl.bdrc.io/resource/MW3CN5417" , "dpal ya chen o rgyan bsam gtan gling /" ,
 "http://purl.bdrc.io/resource/MW3CN5381" , "dpal ya chen o rgyan bsam gtan gling /" ,
 "http://purl.bdrc.io/resource/MW3CN5396" , "dpal ya chen o rgyan bsam gtan gling /" ,
 "http://purl.bdrc.io/resource/MW3CN525" , "dpal ya chen o rgyan bsam gtan gling /" ,
 "http://purl.bdrc.io/resource/MW3CN532" , "dpal ya chen o rgyan bsam gtan gling /" ,
 "http://purl.bdrc.io/resource/MW3CN5450" , "dpal ya chen o rgyan bsam gtan gling /" ,
 "http://purl.bdrc.io/resource/MW3CN5354" , "dpal ya chen o rgyan bsam gtan gling /" ,
 "http://purl.bdrc.io/resource/MW3CN5420" , "dpal ya chen o rgyan bsam gtan gling /" ,
 "http://purl.bdrc.io/resource/MW3CN5453" , "dpal ya chen o rgyan bsam gtan gling /" ,
 "http://purl.bdrc.io/resource/MW3CN5324" , "dpal ya chen o rgyan bsam gtan gling /" ,
 "http://purl.bdrc.io/resource/MW2PD19892" , "dpal ya chen o rgyan bsam gtan gling /" ,
 "http://purl.bdrc.io/resource/MW3CN5393" , "dpal ya chen o rgyan bsam gtan gling /" ,
 "http://purl.bdrc.io/resource/MW3CN5402" , "dpal ya chen o rgyan bsam gtan gling /" ,
 "http://purl.bdrc.io/resource/MW3CN5348" , "dpal ya chen o rgyan bsam gtan gling /" ,
 "http://purl.bdrc.io/resource/MW3CN5390" , "dpal ya chen o rgyan bsam gtan gling /" ,
 "http://purl.bdrc.io/resource/MW3CN5384" , "dpal ya chen o rgyan bsam gtan gling /" ,
 "http://purl.bdrc.io/resource/MW3CN5447" , "dpal ya chen o rgyan bsam gtan gling /" ,
 "http://purl.bdrc.io/resource/MW3CN5087" , "dpal ya chen o rgyan bsam gtan gling /" ,
 "http://purl.bdrc.io/resource/MW8LS75659" , "dpal ya chen o rgyan bsam gtan gling /" ,
 "http://purl.bdrc.io/resource/MW1KG21959" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW1KG12629" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW1KG12541" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW23649" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW1KG12274" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW1KG12627" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW23367" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW11392" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW10131" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW1KG17590" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW10314" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW10316" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW1KG12714" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW1KG11718" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW2CZ7966" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW24767" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW2CZ6650" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW10315" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW23648" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW1KG12975" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW8225" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW29380" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW1KG12628" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW1KG12280" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW29381" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW30149" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW1KG12548" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW28770" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW28771" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW28778" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW28756" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW28775" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW28757" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW28760" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW28762" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW28776" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW28790" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW28758" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW28777" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW28781" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW28755" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW28759" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW28772" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW28788" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW25386" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW28761" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW28791" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW28779" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW28767" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW28783" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW28774" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW25387" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW28786" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW28753" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW28773" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW28751" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW28754" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW28782" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW28769" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW28750" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW28765" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW28784" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW28785" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW28787" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW19616" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW28752" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW28766" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW28768" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW28789" , "sakya centre" ,
 "http://purl.bdrc.io/resource/MW1KG10193" , "sonam t. kazi" ,
 "http://purl.bdrc.io/resource/MW21787" , "sonam t. kazi" ,
 "http://purl.bdrc.io/resource/MW21785" , "sonam t. kazi" ,
 "http://purl.bdrc.io/resource/MW21789" , "sonam t. kazi" ,
 "http://purl.bdrc.io/resource/MW4997" , "sonam t. kazi" ,
 "http://purl.bdrc.io/resource/MW12624" , "sonam t. kazi" ,
 "http://purl.bdrc.io/resource/MW1KG9827" , "sonam t. kazi" ,
 "http://purl.bdrc.io/resource/MW30540" , "sonam t. kazi" ,
 "http://purl.bdrc.io/resource/MW11225" , "sonam t. kazi" ,
 "http://purl.bdrc.io/resource/MW21788" , "sonam t. kazi" ,
 "http://purl.bdrc.io/resource/MW19228" , "sonam t. kazi" ,
 "http://purl.bdrc.io/resource/MW21786" , "sonam t. kazi" ,
 "http://purl.bdrc.io/resource/MW30148" , "sonam t. kazi" ,
 "http://purl.bdrc.io/resource/MW9090" , "sonam t. kazi" ,
 "http://purl.bdrc.io/resource/MW27761" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW10906" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27764" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27796" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27745" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27748" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27782" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27751" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27779" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27780" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27757" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27755" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27785" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27783" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27758" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW10907" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27740" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27786" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27749" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27741" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27771" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27743" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27791" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27790" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27773" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27788" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW10897" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW10900" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27800" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW10896" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27767" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27752" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27793" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27754" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27742" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27744" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW10901" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27774" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW10898" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27772" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27799" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27798" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27776" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27792" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27789" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27768" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW10909" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27759" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27769" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27747" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27762" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27778" , "acarya shedup tenzin" ,
 "http://purl.bdrc.io/resource/MW27770" , "acarya shedup tenzin" ,
