location_orig,location_new,location_lang,name_orig,name_new,name_lang,uri
shiva offset print,shiva offset print,en,sakya nunnery/,sakya nunnery/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA003193
gser dgon 'dus sdes bskrun/,gser dgon 'dus sdes bskrun/,bo-x-ewts,gser dgon/,gser dgon/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001631
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon bde rtsa tshogs pa/,the wan nang pa'i shes yon bde rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA002956
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon theg rtsa tshogs pa/,the wan nang pa'i shes yon theg rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001359
the wan/,the wan/,bo-x-ewts,the corporate body of the buddha educational foundation,the corporate body of the buddha educational foundation,en,http://purl.bdrc.io/resource/W1TLMTGA001281
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001659
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001354
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001689
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001356
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001654
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001690
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001345
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon bde rtsa lhan tshogs/,the wan nang pa'i shes yon bde rtsa lhan tshogs/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001923
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon bde rtsa tshogs pa/,the wan nang pa'i shes yon bde rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001930
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001342
the wan/,the wan/,bo-x-ewts,rnam rgyal grwa tshang /,rnam rgyal grwa tshang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001962
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001732
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001746
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001651
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001349
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001708
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon bde rtsa tshogs pa/,the wan nang pa'i shes yon bde rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001938
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001706
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001619
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001658
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001621
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon bde rtsa tshogs pa/,the wan nang pa'i shes yon bde rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001932
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon bde rtsa lhan tshogs/,the wan nang pa'i shes yon bde rtsa lhan tshogs/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA003019
the wan/,the wan/,bo-x-ewts,nor bu tshe ring dang mkha' 'gro rta mgrin khyim tshang /,nor bu tshe ring dang mkha' 'gro rta mgrin khyim tshang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001728
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001657
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001707
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001649
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001655
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001748
the wan/,the wan/,bo-x-ewts,bkra shis lhun po'i dpe mdzod khang /,bkra shis lhun po'i dpe mdzod khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001963
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001740
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001710
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001750
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001646
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001623
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001341
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001656
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon bde rtsa tshogs pa/,the wan nang pa'i shes yon bde rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001926
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001741
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001699
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001705
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001583
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001642
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon bde rtsa lhan tshogs/,the wan nang pa'i shes yon bde rtsa lhan tshogs/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA003004
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs r+ca tshogs pa/,the wan nang pa'i shes yon thebs r+ca tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001648
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs/,the wan nang pa'i shes yon thebs rtsa tshogs/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001743
the wan/,the wan/,bo-x-ewts,mkhan po gshegs sgrub bstan 'dzin/_bla ma phrin las rnam rgyal/,mkhan po gshegs sgrub bstan 'dzin/_bla ma phrin las rnam rgyal/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001305
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001625
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001702
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001703
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001645
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001700
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001739
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001698
the wan/,the wan/,bo-x-ewts,\u0fadthe wan nang pa'i shes yon thebs rtsa/ tshogs pa/,\u0fadthe wan nang pa'i shes yon thebs rtsa/ tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001340
the wan/,the wan/,bo-x-ewts,the wan nang pa'i shes yon thebs rtsa tshogs pa/,the wan nang pa'i shes yon thebs rtsa tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001338
Dehradun/,Dehradun/,bo-x-ewts,Shiva Ofset Press,Shiva Ofset Press,en,http://purl.bdrc.io/resource/W1TLMTGA002291
Dehradun/,Dehradun/,bo-x-ewts,shrI e waM chos ldan gtsug lag khang /,shrI e waM chos ldan gtsug lag khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA002553
Dehradun/,Dehradun/,bo-x-ewts,sa skya mtho rim slob grwa/,sa skya mtho rim slob grwa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA002525
Dehradun/,Dehradun/,bo-x-ewts,Shiva Pffset Press Dehradun,Shiva Pffset Press Dehradun,en,http://purl.bdrc.io/resource/W1TLMTGA001774
Dehradun/,Dehradun/,bo-x-ewts,Environment Desk,Environment Desk,en,http://purl.bdrc.io/resource/W1TLMTGA002223
Dehradun/,Dehradun/,bo-x-ewts,Shiva Offset Press,Shiva Offset Press,en,http://purl.bdrc.io/resource/W1TLMTGA002293
Dehradun/,Dehradun/,bo-x-ewts,Shiva Offset Press,Shiva Offset Press,en,http://purl.bdrc.io/resource/W1TLMTGA002045
rda ram sa la/,rda ram sa la/,bo-x-ewts,bod kyi dpe mdzod khang/,bod kyi dpe mdzod khang/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000374
rda ram sa la/,rda ram sa la/,bo-x-ewts,bod kyi dpe mdzod khang/,bod kyi dpe mdzod khang/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000394
rda ram sa la/,rda ram sa la/,bo-x-ewts,bod kyi dpe mdzod khang/,bod kyi dpe mdzod khang/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000367
rda ram sa la/,rda ram sa la/,bo-x-ewts,bod gzhung phyi dril las khungs/,bod gzhung phyi dril las khungs/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA002143
rda ram sa la/,rda ram sa la/,bo-x-ewts,bod kyi dpe mdzod khang/,bod kyi dpe mdzod khang/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000377
rda ram sa la/,rda ram sa la/,bo-x-ewts,bod kyi dpe mdzod khang/,bod kyi dpe mdzod khang/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000370
rda ram sa la/,rda ram sa la/,bo-x-ewts,bod kyi dpe mdzod khang/,bod kyi dpe mdzod khang/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000376
Delhi Lal Kuan,Delhi Lal Kuan,en,Lakshmi Printing Works,Lakshmi Printing Works,en,http://purl.bdrc.io/resource/W1TLMTGA001722
sa rA bod kyi dpe skrun khang /,sa rA bod kyi dpe skrun khang /,bo-x-ewts,khams sgar gsung rab nyams gso rgyun spel khang /,khams sgar gsung rab nyams gso rgyun spel khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001884
sa rA bod kyi dpe skrun khang /,sa rA bod kyi dpe skrun khang /,bo-x-ewts,'brong ngur chos rje'i slob tshogs/,'brong ngur chos rje'i slob tshogs/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA003096
sa rA bod kyi dpe skrun khang /,sa rA bod kyi dpe skrun khang /,bo-x-ewts,gsal kha med/,gsal kha med/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA002126
sa rA bod kyi dpe skrun khang /,sa rA bod kyi dpe skrun khang /,bo-x-ewts,Chamdo Tenpa Nyima,Chamdo Tenpa Nyima,en,http://purl.bdrc.io/resource/W1TLMTGA003259
mi rigs/,mi rigs/,bo-x-ewts,mi rigs dpe skrun khang nas/,mi rigs dpe skrun khang nas/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000707
mi rigs/,mi rigs/,bo-x-ewts,mi rigs dpe skrun khang nas/,mi rigs dpe skrun khang nas/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000749
mi rigs/,mi rigs/,bo-x-ewts,mi rigs dpe skrun khang nas/,mi rigs dpe skrun khang nas/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000744
mi rigs/,mi rigs/,bo-x-ewts,mi rigs dpe skrun khang nas/,mi rigs dpe skrun khang nas/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000733
new delhi/,new delhi/,bo-x-ewts,ldi li bod kyi khang pa/,ldi li bod kyi khang pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000278
new delhi/,new delhi/,bo-x-ewts,sa paN bshad sgrub gling /,sa paN bshad sgrub gling /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000428
new delhi/,new delhi/,bo-x-ewts,khams sgar gsung rabs nyams gso rgyun spel khang /,khams sgar gsung rabs nyams gso rgyun spel khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000355
new delhi/,new delhi/,bo-x-ewts,rda sa bod gzhung sman rtsis mtho slob khang /,rda sa bod gzhung sman rtsis mtho slob khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000239
new delhi/,new delhi/,bo-x-ewts,archana/,archana/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001379
new delhi/,new delhi/,bo-x-ewts,ngag dbang stobs rgyal/,ngag dbang stobs rgyal/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000487
new delhi/,new delhi/,bo-x-ewts,\u0f38paN chen er te ni zhabs zhu las don lte gnas khang /,\u0f38paN chen er te ni zhabs zhu las don lte gnas khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000456
new delhi/,new delhi/,bo-x-ewts,bod gzhung sman rtsis khang /,bod gzhung sman rtsis khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000332
new delhi/,new delhi/,bo-x-ewts,rda sa bod gzhung sman rtsis mtho slob khang /,rda sa bod gzhung sman rtsis mtho slob khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000235
new delhi/,new delhi/,bo-x-ewts,khams sgar gsung rab nyams gso rgyun spel khang /,khams sgar gsung rab nyams gso rgyun spel khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000336
dharamshala/,dharamshala/,bo-x-ewts,sku sger yig tshang /,sku sger yig tshang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000533
dharamshala/,dharamshala/,bo-x-ewts,bod kyi dus bab/,bod kyi dus bab/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000607
dharamshala/,dharamshala/,bo-x-ewts,kirti'i byes pa grwa tshang nas/,kirti'i byes pa grwa tshang nas/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000577
dharamshala/,dharamshala/,bo-x-ewts,chos rig las khungs nas/,chos rig las khungs nas/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000575
dharamshala/,dharamshala/,bo-x-ewts,bod kyi dpe mdzod khang nas/,bod kyi dpe mdzod khang nas/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000625
dharamshala/,dharamshala/,bo-x-ewts,bod dmag rnying pa'i skyid sdug,bod dmag rnying pa'i skyid sdug,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000605
snar thang dpar khang /,snar thang dpar khang /,bo-x-ewts,phyi dril khor yug sde tshan/,phyi dril khor yug sde tshan/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA002140
Bouddha, Kathmandu,Bouddha, Kathmandu,en,sa skya rgyal yongs gsung rab slob gnyer khang,sa skya rgyal yongs gsung rab slob gnyer khang,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA002821
ldi li/,ldi li/,bo-x-ewts,dpal spung gsung rab spar skrun khang /,dpal spung gsung rab spar skrun khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001297
ldi li/,ldi li/,bo-x-ewts,dpal spungs gsung rab spar skrun khang /,dpal spungs gsung rab spar skrun khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001296
ldi li/,ldi li/,bo-x-ewts,\u0f7awA Na badzra bid+yA dpe mdzod khang /,\u0f7awA Na badzra bid+yA dpe mdzod khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA003192
ldi li/,ldi li/,bo-x-ewts,ldi li wi'i na dpe skrun khang nas/,ldi li wi'i na dpe skrun khang nas/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001123
ldi li/,ldi li/,bo-x-ewts,bod gzhung shes rig dpe skrun khang/,bod gzhung shes rig dpe skrun khang/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000270
ldi li/,ldi li/,bo-x-ewts,ngag dbang stobs rgyal/,ngag dbang stobs rgyal/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001578
ldi li/,ldi li/,bo-x-ewts,wA Na badzra byid+yA dpe mdzod khang /,wA Na badzra byid+yA dpe mdzod khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000493
ldi li/,ldi li/,bo-x-ewts,khenpo s. tenzin & lama t. namgyal/,khenpo s. tenzin & lama t. namgyal/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001313
ldi li/,ldi li/,bo-x-ewts,sa chen rgyal yongs/,sa chen rgyal yongs/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA002644
ldi li/,ldi li/,bo-x-ewts,tre hor kun bzang /,tre hor kun bzang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001617
ldi li/,ldi li/,bo-x-ewts,dgong thog rin po che/,dgong thog rin po che/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA003038
ldi li/,ldi li/,bo-x-ewts,'jam dbyangs bsam gtan/,'jam dbyangs bsam gtan/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA002881
ldi li/,ldi li/,bo-x-ewts,chos 'phel legs ldan/,chos 'phel legs ldan/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA002941
ldi li/,ldi li/,bo-x-ewts,rdzong sar bshad grwa/,rdzong sar bshad grwa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001287
kan su'u/,kan su'u/,bo-x-ewts,kan su'u mi rigs dpe skrun khang nas/,kan su'u mi rigs dpe skrun khang nas/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001007
kan su'u/,kan su'u/,bo-x-ewts,kan su'u mi rigs dpe skrun khang nas/,kan su'u mi rigs dpe skrun khang nas/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000992
kan su'u/,kan su'u/,bo-x-ewts,kan su'u mi rigs dpe skrun khang nas/,kan su'u mi rigs dpe skrun khang nas/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000731
kan su'u/,kan su'u/,bo-x-ewts,kan su'u mi rigs dpe skrun khang nas/,kan su'u mi rigs dpe skrun khang nas/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000690
kan su'u/,kan su'u/,bo-x-ewts,kan su'u mi rigs dpe skrun khang nas/,kan su'u mi rigs dpe skrun khang nas/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000709
kan su'u/,kan su'u/,bo-x-ewts,kan su'u mi rigs dpe skrun khang nas/,kan su'u mi rigs dpe skrun khang nas/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000742
kan su'u/,kan su'u/,bo-x-ewts,kan su'u mi rigs dpe skrun khang nas/,kan su'u mi rigs dpe skrun khang nas/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000834
kan su'u/,kan su'u/,bo-x-ewts,kan su'u mi rigs dpe skrun khang nas/,kan su'u mi rigs dpe skrun khang nas/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000729
kan su'u/,kan su'u/,bo-x-ewts,kan su'u mi rigs dpe skrun khang /,kan su'u mi rigs dpe skrun khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000715
kan su'u/,kan su'u/,bo-x-ewts,kan su'u mi rigs dpe skrun khang nas/,kan su'u mi rigs dpe skrun khang nas/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000726
kan su'u/,kan su'u/,bo-x-ewts,kan su'u rig gnas dpe skrun khang /,kan su'u rig gnas dpe skrun khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA002051
kan su'u/,kan su'u/,bo-x-ewts,kan su'u mi rigs dpe skrun khang nas/,kan su'u mi rigs dpe skrun khang nas/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000698
kan su'u/,kan su'u/,bo-x-ewts,kan su'u mi rigs dpe skrun khang /,kan su'u mi rigs dpe skrun khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000644
kan su'u/,kan su'u/,bo-x-ewts,kan su'u mi rigs dpe skrun khang nas/,kan su'u mi rigs dpe skrun khang nas/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000721
kan su'u/,kan su'u/,bo-x-ewts,kan su'u mi rigs dpe skrun khang nas/,kan su'u mi rigs dpe skrun khang nas/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000875
kan su'u/,kan su'u/,bo-x-ewts,kan su'u mi rigs dpe skrun khang nas/,kan su'u mi rigs dpe skrun khang nas/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000728
kan su'u/,kan su'u/,bo-x-ewts,kan su mi rigs dpe skrun khang nas/,kan su mi rigs dpe skrun khang nas/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000725
delhi/,delhi/,bo-x-ewts,rdzong sar dgon 'dus spyi'i gzhung las khang nas/,rdzong sar dgon 'dus spyi'i gzhung las khang nas/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000973
delhi/,delhi/,bo-x-ewts,bod kyi dpe mdzod khang nas/,bod kyi dpe mdzod khang nas/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000761
delhi/,delhi/,bo-x-ewts,bod kyi dpe mdzod khang nas/,bod kyi dpe mdzod khang nas/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000938
delhi/,delhi/,bo-x-ewts,ming med/,ming med/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000612
delhi/,delhi/,bo-x-ewts,shes rig spar khang nas/,shes rig spar khang nas/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000998
delhi/,delhi/,bo-x-ewts,sa skya'i mtho slob wA ra na si/,sa skya'i mtho slob wA ra na si/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000990
