location_orig,location_new,name_orig,name_new,url
lha sa/,Lhasa,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,https://www.tbrc.org/#!rid=W14081
lha sa/,Lhasa,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,https://www.tbrc.org/#!rid=W1KG24647
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W30389
lha sa/,Lhasa,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,https://www.tbrc.org/#!rid=W1KG24646
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG24033
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W3CN6973
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang,bod ljongs mi dmangs dpe skrun khang,https://www.tbrc.org/#!rid=W29013
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W3CN5513
lha sa/,Lhasa,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,https://www.tbrc.org/#!rid=W1AC19
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang,bod ljongs mi dmangs dpe skrun khang,https://www.tbrc.org/#!rid=W18609
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W1AC12
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang,bod ljongs mi dmangs dpe skrun khang,https://www.tbrc.org/#!rid=W21780
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang,bod ljongs mi dmangs dpe skrun khang,https://www.tbrc.org/#!rid=W20432
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang,bod ljongs mi dmangs dpe skrun khang,https://www.tbrc.org/#!rid=W00EGS1017123
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W1AC426
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W1AC427
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang,bod ljongs mi dmangs dpe skrun khang,https://www.tbrc.org/#!rid=W1PD83974
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W3CN5501
lha sa/,Lhasa,brag g.yab blo bzang brtson 'grus/,brag g.yab blo bzang brtson 'grus/,https://www.tbrc.org/#!rid=W22128
lha sa/,Lhasa,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,https://www.tbrc.org/#!rid=W1KG15974
lha sa/,Lhasa,bod ljongs mi dmang dpe skrun khang /,bod ljongs mi dmang dpe skrun khang /,https://www.tbrc.org/#!rid=W3CN6335
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang,bod ljongs mi dmangs dpe skrun khang,https://www.tbrc.org/#!rid=W28837
lha sa/,Lhasa,par pa dpal ldan/,par pa dpal ldan/,https://www.tbrc.org/#!rid=W26437
lha sa/,Lhasa,zhol par khang /,zhol par khang /,https://www.tbrc.org/#!rid=W1KG22440
lha sa/,Lhasa,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,https://www.tbrc.org/#!rid=W1AC42
lha sa/,Lhasa,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,https://www.tbrc.org/#!rid=W1AC39
lha sa/,Lhasa,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,https://www.tbrc.org/#!rid=W1KG25089
lha sa/,Lhasa,bod ljongs bod yig dpe rnying dpe skrun khang,bod ljongs bod yig dpe rnying dpe skrun khang,https://www.tbrc.org/#!rid=W00KG02744
lha sa/,Lhasa,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,https://www.tbrc.org/#!rid=W1KG25307
lha sa/,Lhasa,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,https://www.tbrc.org/#!rid=W1KG25311
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang,bod ljongs mi dmangs dpe skrun khang,https://www.tbrc.org/#!rid=W21657
lha sa/,Lhasa,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,https://www.tbrc.org/#!rid=W1KG15827
lha sa/,Lhasa,bde skyid dang bde mchog /dpal sgron/ bstan 'dzin bcas kyi khyim nas/,bde skyid dang bde mchog /dpal sgron/ bstan 'dzin bcas kyi khyim nas/,https://www.tbrc.org/#!rid=W1PD88783
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang,bod ljongs mi dmangs dpe skrun khang,https://www.tbrc.org/#!rid=W20841
lha sa/,Lhasa,sa skya'i dpe rnying bsdu sgrig khang /,sa skya'i dpe rnying bsdu sgrig khang /,https://www.tbrc.org/#!rid=W3CN4043
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang,bod ljongs mi dmangs dpe skrun khang,https://www.tbrc.org/#!rid=W20843
lha sa/,Lhasa,bod ljongs bod yig dpe rnying dpe skrun khang /,bod ljongs bod yig dpe rnying dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG16794
lha sa/,Lhasa,bod ljongs bod yig dpe rnying dpe skrun khang /,bod ljongs bod yig dpe rnying dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG16792
lha sa/,Lhasa,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,https://www.tbrc.org/#!rid=W1KG25328
lha sa/,Lhasa,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,https://www.tbrc.org/#!rid=W1KG15593
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W20226
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W3CN7033
lha sa/,Lhasa,zhol par khang /,zhol par khang /,https://www.tbrc.org/#!rid=W1KG21887
lha sa/,Lhasa,bzhi sde dga' ldan bsam gtan gling,bzhi sde dga' ldan bsam gtan gling,https://www.tbrc.org/#!rid=W26098
lha sa/,Lhasa,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,https://www.tbrc.org/#!rid=W1KG15940
lha sa/,Lhasa,bod ljongs bod yig dpe rnying dpe skrun khang /,bod ljongs bod yig dpe rnying dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG16789
lha sa/,Lhasa,bod ljongs bod yig dpe rnying dpe skrun khang /,bod ljongs bod yig dpe rnying dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG16653
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W3CN7016
lha sa/,Lhasa,lhun grub bstan 'dzin/,lhun grub bstan 'dzin/,https://www.tbrc.org/#!rid=W1KG12958
lha sa/,Lhasa,dga' ldan phun tshogs gling /,dga' ldan phun tshogs gling /,https://www.tbrc.org/#!rid=W1KG12954
lha sa/,Lhasa,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,https://www.tbrc.org/#!rid=W1KG25207
lha sa/,Lhasa,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,https://www.tbrc.org/#!rid=W1KG15938
lha sa/,Lhasa,zhol par khang,zhol par khang,https://www.tbrc.org/#!rid=W1PD88780
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG18564
lha sa/,Lhasa,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,https://www.tbrc.org/#!rid=W1KG25332
lha sa/,Lhasa,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,https://www.tbrc.org/#!rid=W1AC55
lha sa/,Lhasa,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,https://www.tbrc.org/#!rid=W1AC54
lha sa/,Lhasa,bod ljongs zhib 'jug rtsom sgrig pus/,bod ljongs zhib 'jug rtsom sgrig pus/,https://www.tbrc.org/#!rid=W20382
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W3CN5357
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W22035
lha sa/,Lhasa,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,https://www.tbrc.org/#!rid=W1KG25294
lha sa/,Lhasa,lha sar yar klungs bu rgyud kyi rig gnas brda khyab lte gnas/,lha sar yar klungs bu rgyud kyi rig gnas brda khyab lte gnas/,https://www.tbrc.org/#!rid=W3CN3087
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG13700
lha sa/,Lhasa,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,https://www.tbrc.org/#!rid=W1AC215
lha sa/,Lhasa,krung go dmangs khrod rtsom rig dpe skrun khang /,krung go dmangs khrod rtsom rig dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG17177
lha sa/,Lhasa,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,https://www.tbrc.org/#!rid=W140
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W22157
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W3CN6540
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W21926
lha sa/,Lhasa,zhol par khang rnying pa dga' ldan phun tshogs gling,zhol par khang rnying pa dga' ldan phun tshogs gling,https://www.tbrc.org/#!rid=W1CZ2050
lha sa/,Lhasa,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,https://www.tbrc.org/#!rid=W1KG25171
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W3CN6900
lha sa/,Lhasa,bod ljongs bod yig dpe rnying dpe skrun khang /,bod ljongs bod yig dpe rnying dpe skrun khang /,https://www.tbrc.org/#!rid=W3CN471
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W3PD359
lha sa/,Lhasa,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,https://www.tbrc.org/#!rid=W1AC224
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W1AC229
lha sa/,Lhasa,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,https://www.tbrc.org/#!rid=W1KG15604
lha sa/,Lhasa,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,https://www.tbrc.org/#!rid=W3CN5597
lha sa/,Lhasa,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,https://www.tbrc.org/#!rid=W1KG15996
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W1AC240
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG21223
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W1AC241
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W1AC377
lha sa/,Lhasa,mi rigs dpe skrun khang /,mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG21715
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W1AC236
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W1AC237
lha sa/,Lhasa,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,https://www.tbrc.org/#!rid=W1KG25059
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W3CN6654
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang,bod ljongs mi dmangs dpe skrun khang,https://www.tbrc.org/#!rid=W16778
lha sa/,Lhasa,lcags po ri par khang /,lcags po ri par khang /,https://www.tbrc.org/#!rid=W4CZ31320
lha sa/,Lhasa,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,https://www.tbrc.org/#!rid=W1KG25065
lha sa/,Lhasa,bod ljongs bod yig dpe rnying dpe skrun khang /,bod ljongs bod yig dpe rnying dpe skrun khang /,https://www.tbrc.org/#!rid=W3CN3407
lha sa/,Lhasa,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,https://www.tbrc.org/#!rid=W1KG25062
lha sa/,Lhasa,bod ljongs bod yig dpe rnying dpe skrun khang /,bod ljongs bod yig dpe rnying dpe skrun khang /,https://www.tbrc.org/#!rid=W1AC387
lha sa/,Lhasa,bod ljongs bod yig dpe rnying dpe skrun khang /,bod ljongs bod yig dpe rnying dpe skrun khang /,https://www.tbrc.org/#!rid=W21943
lha sa/,Lhasa,dpal 'byor nor bu/,dpal 'byor nor bu/,https://www.tbrc.org/#!rid=W1KG549
lha sa/,Lhasa,bod longs bod yig dpe rnying dpe skrun khang /,bod longs bod yig dpe rnying dpe skrun khang /,https://www.tbrc.org/#!rid=W3CN3418
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG21720
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W21586
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W3CN6658
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W1PD159400
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W3PD361
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG23756
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W4CZ315242
lha sa/,Lhasa,mi rigs dpe skrun khang /,mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W3CN16177
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W3CN16176
lha sa/,Lhasa,po ta la/,po ta la/,https://www.tbrc.org/#!rid=W1KG12766
lha sa/,Lhasa,bod ljongs bod yig dpe rnying dpe skrun khang /,bod ljongs bod yig dpe rnying dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG23757
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG23749
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W3CN487
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG23748
lha sa/,Lhasa,bod ljongs bod yig dpe rnying dpe skrun khang /,bod ljongs bod yig dpe rnying dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG23764
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG23750
lha sa/,Lhasa,bod ljongs bod yig dpe rnying dpe skrun khang /,bod ljongs bod yig dpe rnying dpe skrun khang /,https://www.tbrc.org/#!rid=W3CN2459
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG23820
lha sa/,Lhasa,bod ljongs bod yig dpe rnying dpe skrun khang /,bod ljongs bod yig dpe rnying dpe skrun khang /,https://www.tbrc.org/#!rid=W1PD181144
lha sa/,Lhasa,bod ljongs bod yig dpe rnying dpe skrun khang /,bod ljongs bod yig dpe rnying dpe skrun khang /,https://www.tbrc.org/#!rid=W3CN16183
lha sa/,Lhasa,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang /,https://www.tbrc.org/#!rid=W1AC22
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG17176
lha sa/,Lhasa,bod ljongs bod yig dpe rnying dpe skrun khang /,bod ljongs bod yig dpe rnying dpe skrun khang /,https://www.tbrc.org/#!rid=W1PD133152
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W3CN16184
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W1PD86340
lha sa/,Lhasa,"grong khyer lha sa'i ""phyogs sgrig khag gsum ""rtsom sgrig pu'u/ grong khyer lha sa'i mang tshogs sgyu rtsal khang /","grong khyer lha sa'i ""phyogs sgrig khag gsum ""rtsom sgrig pu'u/ grong khyer lha sa'i mang tshogs sgyu rtsal khang /",https://www.tbrc.org/#!rid=W3CN16173
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang,bod ljongs mi dmangs dpe skrun khang,https://www.tbrc.org/#!rid=W00EGS1017420
lha sa/,Lhasa,bod ljongs bod yig dpe rnying dpe skrun khang /,bod ljongs bod yig dpe rnying dpe skrun khang /,https://www.tbrc.org/#!rid=W1PD162101
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG23819
lha sa/,Lhasa,bod ljongs bod yig dpe rnying dpe skrun khang /,bod ljongs bod yig dpe rnying dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG23758
lha sa/,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG23751
"dehradun, uttarakhand",Dehradun,songtsen library,songtsen library,https://www.tbrc.org/#!rid=W1KG6149
"dehradun, uttarakhand",Dehradun,songtsen library,songtsen library,https://www.tbrc.org/#!rid=W1KG6143
"dehradun, uttarakhand",Dehradun,sakya college,sakya college,https://www.tbrc.org/#!rid=W1KG24547
"dehradun, uttarakhand",Dehradun,sakya college,sakya college,https://www.tbrc.org/#!rid=W1KG18412
"dehradun, uttarakhand",Dehradun,srong btsan dpe mdzod khang /,srong btsan dpe mdzod khang /,https://www.tbrc.org/#!rid=W1KG14674
"dehradun, uttarakhand",Dehradun,srong btsan dpe mdzod khang /,srong btsan dpe mdzod khang /,https://www.tbrc.org/#!rid=W1KG14650
"dehradun, uttarakhand",Dehradun,srong btsan dpe mdzod khang /,srong btsan dpe mdzod khang /,https://www.tbrc.org/#!rid=W1KG14646
"dehradun, uttarakhand",Dehradun,srong btsan dpe mdzod khang /,srong btsan dpe mdzod khang /,https://www.tbrc.org/#!rid=W1KG14666
"dehradun, uttarakhand",Dehradun,srong btsan dpe mdzod khang /,srong btsan dpe mdzod khang /,https://www.tbrc.org/#!rid=W1KG14673
"dehradun, uttarakhand",Dehradun,drikung kagyu institute,drikung kagyu institute,https://www.tbrc.org/#!rid=W1KG14662
"dehradun, uttarakhand",Dehradun,sakya dolma phodrang,sakya dolma phodrang,https://www.tbrc.org/#!rid=W1KG6292
"dehradun, uttarakhand",Dehradun,srong btsan dpe mdzod khang /,srong btsan dpe mdzod khang /,https://www.tbrc.org/#!rid=W1KG14678
"dehradun, uttarakhand",Dehradun,srong btsan dpe mdzod khang /,srong btsan dpe mdzod khang /,https://www.tbrc.org/#!rid=W1KG14676
"dehradun, uttarakhand",Dehradun,srong btsan dpe mdzod khang /,srong btsan dpe mdzod khang /,https://www.tbrc.org/#!rid=W1KG14677
"dehradun, uttarakhand",Dehradun,amdo gompo tsering,amdo gompo tsering,https://www.tbrc.org/#!rid=W1KG13821
"dehradun, uttarakhand",Dehradun,srong btsan dpe mdzod khang /,srong btsan dpe mdzod khang /,https://www.tbrc.org/#!rid=W1KG14655
"dehradun, uttarakhand",Dehradun,srong btsan dpe mdzod khang /,srong btsan dpe mdzod khang /,https://www.tbrc.org/#!rid=W1KG14651
"dehradun, uttarakhand",Dehradun,srong btsan dpe mdzod khang /,srong btsan dpe mdzod khang /,https://www.tbrc.org/#!rid=W1KG14649
"dehradun, uttarakhand",Dehradun,srong btsan dpe mdzod khang /,srong btsan dpe mdzod khang /,https://www.tbrc.org/#!rid=W1KG14647
"dehradun, uttarakhand",Dehradun,songtsen library,songtsen library,https://www.tbrc.org/#!rid=W4CZ299961
"dehradun, uttarakhand",Dehradun,srong btsan dpe mdzod khang /,srong btsan dpe mdzod khang /,https://www.tbrc.org/#!rid=W1KG14675
"dehradun, uttarakhand",Dehradun,tsarong house,tsarong house,https://www.tbrc.org/#!rid=W1KG23269
"dehradun, uttarakhand",Dehradun,songtsen library,songtsen library,https://www.tbrc.org/#!rid=W1KG14455
"dehradun, uttarakhand",Dehradun,srong btsan dpe mdzod khang /,srong btsan dpe mdzod khang /,https://www.tbrc.org/#!rid=W1KG14672
"dehradun, uttarakhand",Dehradun,srong btsan dpe mdzod khang /,srong btsan dpe mdzod khang /,https://www.tbrc.org/#!rid=W1KG14653
"dehradun, uttarakhand",Dehradun,srong btsan dpe mdzod khang /,srong btsan dpe mdzod khang /,https://www.tbrc.org/#!rid=W1KG14648
[rgyal rong],rgyal rong,[dza 'go ri khrod],[dza 'go ri khrod],https://www.tbrc.org/#!rid=W2MS2274
[rgyal rong],rgyal rong,jo nang brtse chen mtho slob rtag brtan lnga rig dar rgyas gling,jo nang brtse chen mtho slob rtag brtan lnga rig dar rgyas gling,https://www.tbrc.org/#!rid=W1KG5786
"dharamsala, h.p.",Dharamsala,bod gzhung nang srid las khungs/,bod gzhung nang srid las khungs/,https://www.tbrc.org/#!rid=W1KG24110
"dharamsala, h.p.",Dharamsala,shes rig las khungs/,shes rig las khungs/,https://www.tbrc.org/#!rid=W1KG23601
"dharamsala, h.p.",Dharamsala,sa rA rigs slob khang/,sa rA rigs slob khang/,https://www.tbrc.org/#!rid=W1KG24359
"dharamsala, h.p.",Dharamsala,library of tibetan works and archives,library of tibetan works and archives,https://www.tbrc.org/#!rid=W1KG4000
"dharamsala, h.p.",Dharamsala,bod kyi dgu bcu gsum las 'gul tshogs pa/,bod kyi dgu bcu gsum las 'gul tshogs pa/,https://www.tbrc.org/#!rid=W1KG1428
"dharamsala, h.p.",Dharamsala,library of tibetan works and archives,library of tibetan works and archives,https://www.tbrc.org/#!rid=W1KG5626
"dharamsala, h.p.",Dharamsala,phyi dril snar thang par khang /,phyi dril snar thang par khang /,https://www.tbrc.org/#!rid=W1KG21083
"dharamsala, h.p.",Dharamsala,bod kyi dpe mdzod khang /,bod kyi dpe mdzod khang /,https://www.tbrc.org/#!rid=W1KG20854
"dharamsala, h.p.",Dharamsala,bod gzhung zlos gar/,bod gzhung zlos gar/,https://www.tbrc.org/#!rid=W1KG22269
"dharamsala, h.p.",Dharamsala,tulkhor publication,tulkhor publication,https://www.tbrc.org/#!rid=W1KG4857
"dharamsala, h.p.",Dharamsala,bod kyi dpe mdzod khang /,bod kyi dpe mdzod khang /,https://www.tbrc.org/#!rid=W1KG21295
"dharamsala, h.p.",Dharamsala,bod kyi dgu bcu gsum las 'gul tshogs pa/,bod kyi dgu bcu gsum las 'gul tshogs pa/,https://www.tbrc.org/#!rid=W1KG1467
"dharamsala, h.p.",Dharamsala,tibetan medical and astrology institute,tibetan medical and astrology institute,https://www.tbrc.org/#!rid=W1KG3999
