location_orig,GID,name_orig,name_new,url
lan gru/,G895,甘肃文化出版社,甘肃文化出版社,https://www.tbrc.org/#!rid=W3CN5739
lan gru/,G895,kan su'u mi rigs dpe skrun khang /,kan su'u mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG12273
lan gru/,G895,kan su'u mi rigs dpe skrun khang /,kan su'u mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W8LS20445
lan gru/,G895,kan su'u mi rigs dpe skrun khang /,kan su'u mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG18576
lan gru/,G895,kan su'u rigs gnas dpe skrun khang /,kan su'u rigs gnas dpe skrun khang /,https://www.tbrc.org/#!rid=W1AC293
lan gru/,G895,kan su'u mi rigs dpe skrun khang /,kan su'u mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1AC294
lan gru/,G895,kan su'u mi rigs dpe skrun khang /,kan su'u mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1AC299
lan gru/,G895,kan su'u mi rigs dpe skrun khang /,kan su'u mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1AC300
lan gru/,G895,kan su'u mi rigs dpe skrun khang /,kan su'u mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1AC301
lan gru/,G895,kan su'u mi rigs dpe skrun khang /,kan su'u mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1AC295
lan gru/,G895,kan su'u mi rigs dpe skrun khang /,kan su'u mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG18575
lan gru/,G895,kan su'u mi rigs dpe skrun khang /,kan su'u mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1AC296
lan gru/,G895,kan su'u mi rigs dpe skrun khang /,kan su'u mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1AC298
lan gru/,G895,kan su'u mi rigs dpe skrun khang /,kan su'u mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1AC297
"bodhgaya, bihar",G2GS1037,dus 'khor dbang chen gra sgrig lhan tshogs/,dus 'khor dbang chen gra sgrig lhan tshogs/,https://www.tbrc.org/#!rid=W1KG26274
"bodhgaya, bihar",G2GS1037,shechen publications,shechen publications,https://www.tbrc.org/#!rid=W1KG5328
"majnu-ka-tilla, delhi",G0DD0077,konchhog lhadrepa,konchhog lhadrepa,https://www.tbrc.org/#!rid=W1KG3655
"majnu-ka-tilla, delhi",G0DD0077,chos spyod publication,chos spyod publication,https://www.tbrc.org/#!rid=W1KG3654
"majnu-ka-tila, delhi",G0DD0077,karlo,karlo,https://www.tbrc.org/#!rid=W7489
[bla rung gar/],G3997,[gser rtsa bla rung dgon/],[gser rtsa bla rung dgon/],https://www.tbrc.org/#!rid=W23774
"[mundgod, karnataka]",G0DD0087,[blo bzang nyi ma/],[blo bzang nyi ma/],https://www.tbrc.org/#!rid=W00EGS1017310
"[mundgod, karnataka]",G0DD0087,gser rta tshul khrims 'od zer/,gser rta tshul khrims 'od zer/,https://www.tbrc.org/#!rid=W1KG13809
"[mundgod, karnataka]",G0DD0087,dga' ldan byang rtse thos bsam nor gling,dga' ldan byang rtse thos bsam nor gling,https://www.tbrc.org/#!rid=W1KG3874
"clement town, dehradun",G0DD0024,"karma tulku, nyingmapa lama's college","karma tulku, nyingmapa lama's college",https://www.tbrc.org/#!rid=W1KG21174
"clement town, dehradun",G0DD0024,nyingmapa lamas college,nyingmapa lamas college,https://www.tbrc.org/#!rid=W2CZ9102
"clement town, dehradun",G0DD0024,snga 'gyur mtho slob mdo rgyud legs bshad gling /,snga 'gyur mtho slob mdo rgyud legs bshad gling /,https://www.tbrc.org/#!rid=W1KG6188
hong kong,G3192,Impr. de la Société des missions étrangères,Impr. de la Société des missions étrangères,https://www.tbrc.org/#!rid=W1KG17448
[thim phu?],G4706,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W00EGS1017186
[thim phu?],G4706,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W24040
[thim phu?],G4706,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W28811
"kawring, h.p.",G0DD0060,tobdan tsering,tobdan tsering,https://www.tbrc.org/#!rid=W1KG10256
"kawring, h.p.",G0DD0060,tobdan tsering,tobdan tsering,https://www.tbrc.org/#!rid=W23952
"kawring, h.p.",G0DD0060,tobdan tsering,tobdan tsering,https://www.tbrc.org/#!rid=W23956
khyung po steng chen g.yung drung bstan rgyas gling,G1KR1169,sgo bzhi mdzod lnga'i dpe rnying phyogs bsgrigs,sgo bzhi mdzod lnga'i dpe rnying phyogs bsgrigs,https://www.tbrc.org/#!rid=W4CZ58532
xiang gang,G3192,xiang gang xin zhi chu ban shi,xiang gang xin zhi chu ban shi,https://www.tbrc.org/#!rid=W1KG1789
xiang gang,G3192,xiang gang xin zhi chu ban she,xiang gang xin zhi chu ban she,https://www.tbrc.org/#!rid=W00KG03976
xiang gang,G3192,xiang gang tian ma tu shu you xian gong si,xiang gang tian ma tu shu you xian gong si,https://www.tbrc.org/#!rid=W2DB25449
"dharasala, h.p.",G3JT12630,'phags yul chab mdo lo rgyus rtsom sgrig khang /,'phags yul chab mdo lo rgyus rtsom sgrig khang /,https://www.tbrc.org/#!rid=W1KG3374
[gzhis ka rtse/],G2158,[bkra shis lhun dgon/],[bkra shis lhun dgon/],https://www.tbrc.org/#!rid=W1KG9800
"tashi jong, h.p.",G3JT12558,khampa gar monastery,khampa gar monastery,https://www.tbrc.org/#!rid=W21951
Dehra Dun,G0DD0027,'bri gung bka' brgyud rdo rje dbyings gtsug lag slob gnyer khang /,'bri gung bka' brgyud rdo rje dbyings gtsug lag slob gnyer khang /,https://www.tbrc.org/#!rid=W8LS18237
Dehra Dun,G0DD0027,ngor ma dgon/,ngor ma dgon/,https://www.tbrc.org/#!rid=W8LS17978
lan kru'u/,G895,kan su'u mi rigs dpe skurn khang /,kan su'u mi rigs dpe skurn khang /,https://www.tbrc.org/#!rid=W1PD105807
lan kru'u/,G895,kan su'u mi rigs dpe skrun khang /,kan su'u mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG14779
lan kru'u/,G895,kan su'u mi rigs dpe skrun khang /,kan su'u mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W30084
lan kru'u/,G895,kan su'u mi rigs dpe skrun khang /,kan su'u mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG15521
lan kru'u/,G895,kan su'u mi rigs dpe skrun khang /,kan su'u mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG14550
lan kru'u/,G895,kan su'u mi rigs dpe skrun khang /,kan su'u mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1PD105795
"tohoku, japan",G0DD0149,"the seminary of indology, tohoku university","the seminary of indology, tohoku university",https://www.tbrc.org/#!rid=W1KG13833
['bras ljongs/],G1398,[kun bzang rnam rgyal/],[kun bzang rnam rgyal/],https://www.tbrc.org/#!rid=W1KG10870
mtho las dgon rnam rgyal phun tshogs chos rdzong gling,G1912,mtho las brtson 'grus rgya mtsho,mtho las brtson 'grus rgya mtsho,https://www.tbrc.org/#!rid=W2DB4595
[skye rgu?],G2324,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1PD5284
"pora, bhutan",G836,ugyen tempai gyaltsen,ugyen tempai gyaltsen,https://www.tbrc.org/#!rid=W1KG11691
Tokyo,G0DD0150,The Toyo Bunko,The Toyo Bunko,https://www.tbrc.org/#!rid=W3CN9299
"[kyoto, japan]",G0DD0068,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG3847
"Tango, Bhutan",G218,Tango University of Buddhist Studies,Tango University of Buddhist Studies,https://www.tbrc.org/#!rid=W8LS20930
"q village, kollegal distt, mysore",G0DD0143,rta-rna bla-ma,rta-rna bla-ma,https://www.tbrc.org/#!rid=W23657
smon thang btsum lung /,G00EGS1017242,smon thang rgyal po kun bzang nyi zla/,smon thang rgyal po kun bzang nyi zla/,https://www.tbrc.org/#!rid=W1CZ888
smon thang btsum lung /,G00EGS1017242,smon thang rgyal po kun bzang nyi zla/,smon thang rgyal po kun bzang nyi zla/,https://www.tbrc.org/#!rid=W4CZ301828
"drukgyel jeutsaphu, paro, bhutan",G0DD0033,trulku kuenga rinpoche,trulku kuenga rinpoche,https://www.tbrc.org/#!rid=W27885
[co ne rdzong],G2203,[co ne dgon],[co ne dgon],https://www.tbrc.org/#!rid=W1PD96685
"khampa industrial society, bir, h.p.",G0DD0148,sonam topga,sonam topga,https://www.tbrc.org/#!rid=W1KG3939
Dharansala,G3JT12630,bod kyi dpe mdzod khang /,bod kyi dpe mdzod khang /,https://www.tbrc.org/#!rid=W3CN9305
hongkong,G3192,hong kong gyi ling dpe skrun tshad yod kung si/,hong kong gyi ling dpe skrun tshad yod kung si/,https://www.tbrc.org/#!rid=W1PD96438
[rdzong sar dgon?],G213,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W22132
"mirik, dist. darjeeling, w.b.",G0DD0085,bokar ngedon choekhor ling monastery,bokar ngedon choekhor ling monastery,https://www.tbrc.org/#!rid=W23834
"mirik, dist. darjeeling, w.b.",G0DD0085,bokar ngedon choekhor ling monastery,bokar ngedon choekhor ling monastery,https://www.tbrc.org/#!rid=W23772
reb kong /,G2369,rong bo dgon chen/,rong bo dgon chen/,https://www.tbrc.org/#!rid=W1KG12158
"boudha, kathmandu., nepal",G00KG09762,manjushri dharmacenter,manjushri dharmacenter,https://www.tbrc.org/#!rid=W1CZ2407
[lhun rtse rdzong /],G1990,[lho kha lhun rtse rdzong gsang sngags chos gling dgon/],[lho kha lhun rtse rdzong gsang sngags chos gling dgon/],https://www.tbrc.org/#!rid=W2DB4548
switzerland,G0DD0139,sud si bod rigs mi mang gsar 'phrn/,sud si bod rigs mi mang gsar 'phrn/,https://www.tbrc.org/#!rid=W1KG20958
"sonada, darjeeling",G0DD0133,konchhog lhadripa,konchhog lhadripa,https://www.tbrc.org/#!rid=W1KG3170
"palampur, h. p.",G0DD0101,"sungrab nyamso gyunphel parkhang, tibetan craft community","sungrab nyamso gyunphel parkhang, tibetan craft community",https://www.tbrc.org/#!rid=W2CZ7955
"seattle, wa",G0DD0122,ni tAr+tha'i shes rig dpe skrun khang /,ni tAr+tha'i shes rig dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG21095
[[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3CN15694
[[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3CN4058
[ing len/],G0DD0035,[bstan 'dzin byams chen/],[bstan 'dzin byams chen/],https://www.tbrc.org/#!rid=W1KG12212
"dehra dun, u.a india",G0DD0027,[ngagyur nyingma college],[ngagyur nyingma college],https://www.tbrc.org/#!rid=W1CZ2260
lha rtse rdzong /,G2167,Takten Phuntsok Ling,dga' ldan phun tshogs gling /,https://www.tbrc.org/#!rid=W3CN5255
lha rtse rdzong /,G2167,'tshe med 'od snang rtsom sgrig khang /,'tshe med 'od snang rtsom sgrig khang /,https://www.tbrc.org/#!rid=W3CN541
"Tashijong, Palampur, HP",G3JT12558,The Sungrab Nyamso Gyunphel Parkhang,The Sungrab Nyamso Gyunphel Parkhang,https://www.tbrc.org/#!rid=W8LS26126
"Tashijong, Palampur, HP",G3JT12558,The Sungrab Nyamso Gyunphel Parkhang /,The Sungrab Nyamso Gyunphel Parkhang /,https://www.tbrc.org/#!rid=W8LS26108
"Tashijong, Palampur, HP",G3JT12558,The Sungrab Nyamso Parkhang,The Sungrab Nyamso Parkhang,https://www.tbrc.org/#!rid=W8LS26129
"[dharamsala, india]",G3JT12630,"[astrological department, tibetan medical institute]","[astrological department, tibetan medical institute]",https://www.tbrc.org/#!rid=W2CZ9104
"[dharamsala, india]",G3JT12630,"[astrological department, tibetan medical institute]","[astrological department, tibetan medical institute]",https://www.tbrc.org/#!rid=W2CZ9112
gung thang /,G1338,rdzong kar/,rdzong kar/,https://www.tbrc.org/#!rid=W4CZ301814
gung thang /,G1338,khyung rdzong dkar po/,khyung rdzong dkar po/,https://www.tbrc.org/#!rid=W4CZ301727
"dehradun, u.o.",G0DD0027,sakya center,sakya center,https://www.tbrc.org/#!rid=W23416
gayu thog rnam rgyal dgon/,G0DD0090,gayu thog rnam rgyal dgon bshad gr+wa thub bstan lung rigs dga' tshal gling /,gayu thog rnam rgyal dgon bshad gr+wa thub bstan lung rigs dga' tshal gling /,https://www.tbrc.org/#!rid=W4PD2014
[s. l.],UNKNOWN_Place,[s. n.],[s. n.],https://www.tbrc.org/#!rid=W4PD927
ra dza pur/,G0DD0111,dpal sa skya'i chos sgar/,dpal sa skya'i chos sgar/,https://www.tbrc.org/#!rid=W1KG17587
ra dza pur/,G0DD0111,dpal sa skya'i chos sgar/,dpal sa skya'i chos sgar/,https://www.tbrc.org/#!rid=W1KG17586
Leh,G1085,All Ladakh Gonpa Society,All Ladakh Gonpa Society,https://www.tbrc.org/#!rid=W8LS17965
[gser rta/],G2302,gser ljongs bla ma rung lnga rig nang bstan slob grwa chen mo/,gser ljongs bla ma rung lnga rig nang bstan slob grwa chen mo/,https://www.tbrc.org/#!rid=W1KG9040
"clement town, dehra dun, u.p.",G0DD0024,d. g. khochhen tulku,d. g. khochhen tulku,https://www.tbrc.org/#!rid=W1KG12515
basgo ladakh,G0DD0008,[chos rgyal seng+ge rnam rgyal dang btsun mo skal bzang sgrol ma],[chos rgyal seng+ge rnam rgyal dang btsun mo skal bzang sgrol ma],https://www.tbrc.org/#!rid=W4CZ45303
basgo ladakh,G0DD0008,[chos rgyal seng+ge rnam rgyal dang btsun mo skal bzang sgrol ma],[chos rgyal seng+ge rnam rgyal dang btsun mo skal bzang sgrol ma],https://www.tbrc.org/#!rid=W4CZ45437
basgo ladakh,G0DD0008,[chos rgyal seng+ge rnam rgyal dang btsun mo skal bzang sgrol ma],[chos rgyal seng+ge rnam rgyal dang btsun mo skal bzang sgrol ma],https://www.tbrc.org/#!rid=W4CZ45308
"[dkar mdzes bod rigs rang skyong khul, dpal yul rdzong, a 'dzom chos sgar]",G188,[a 'dzom chos sgar],[a 'dzom chos sgar],https://www.tbrc.org/#!rid=W1PD8
"upper dharamsala, distt kangra, h.p",G3JT12630,kirti byes pa grwa tshang,kirti byes pa grwa tshang,https://www.tbrc.org/#!rid=W2CZ7883
roma/,G0DD0114,istituto italiano per il medio ed estremo oriente,istituto italiano per il medio ed estremo oriente,https://www.tbrc.org/#!rid=W1KG1582
[s.l,UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W00EGS1016980
"dehradun, Uttaranchal",G0DD0027,tul gyurme dorje,tul gyurme dorje,https://www.tbrc.org/#!rid=W1KG13770
manali,G0DD0078,damchoe monlam,damchoe monlam,https://www.tbrc.org/#!rid=W19668
"sansal, dist. kangra, h.p.",G0DD0118,palpung sungrab nyamso khang,palpung sungrab nyamso khang,https://www.tbrc.org/#!rid=W26630
"sansal, dist. kangra, h.p.",G0DD0118,palpung sungrab nyamso khang,palpung sungrab nyamso khang,https://www.tbrc.org/#!rid=W27804
兰州市,G895,甘肃民族出版社,甘肃民族出版社,https://www.tbrc.org/#!rid=W1KG25782
兰州市,G895,甘肃民族出版社,甘肃民族出版社,https://www.tbrc.org/#!rid=W1KG14794
兰州市,G895,甘肃民族出版社,甘肃民族出版社,https://www.tbrc.org/#!rid=W1KG25776
兰州市,G895,甘肃民族出版社,甘肃民族出版社,https://www.tbrc.org/#!rid=W1KG25779
兰州,G895,甘肃民族出版社,甘肃民族出版社,https://www.tbrc.org/#!rid=W2PD17631
兰州,G895,甘肃文化出版社,甘肃文化出版社,https://www.tbrc.org/#!rid=W2PD17384
兰州,G895,甘肃文化出版社,甘肃文化出版社,https://www.tbrc.org/#!rid=W2PD17385
"mundgod, karnataka state",G0DD0087,"zemey labrang, gaden shartse monastic college","zemey labrang, gaden shartse monastic college",https://www.tbrc.org/#!rid=W14376
"[new york, ny]",G0DD0093,zhwa sgab pa dbang phyug bde ldan gyi dran rten tshogs pa/,zhwa sgab pa dbang phyug bde ldan gyi dran rten tshogs pa/,https://www.tbrc.org/#!rid=W1KG5507
"rajpur, dehradun, u.k.",G0DD0111,sakya college,sakya college,https://www.tbrc.org/#!rid=W1KG17209
dharamsala' h.p.,G3JT12630,men-tse-khang,men-tse-khang,https://www.tbrc.org/#!rid=W1KG17427
dharamsala' h.p.,G3JT12630,men-tse-khang,men-tse-khang,https://www.tbrc.org/#!rid=W1KG17426
"tadong, sikkim",G0DD0140,pema thinley,pema thinley,https://www.tbrc.org/#!rid=W1KG5370
[s.1.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W00EGS1017165
"Distt Mysore, K.S, India",G0DD0089,'phags yul bkras dgon gyi paN chen er ti ni zhabs zhu las don lte gnas/,'phags yul bkras dgon gyi paN chen er ti ni zhabs zhu las don lte gnas/,https://www.tbrc.org/#!rid=W3CN15722
"rajpur,dist. dehra dun, u.p.",G0DD0111,sakya college,sakya college,https://www.tbrc.org/#!rid=W23635
"rajpur,dist. dehra dun, u.p.",G0DD0111,sakya college,sakya college,https://www.tbrc.org/#!rid=W23849
[la stod lho pa],G4794,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W2CZ6647
tA khu re/,G1979,yid dga' chos 'dzin grwa tshang /,yid dga' chos 'dzin grwa tshang /,https://www.tbrc.org/#!rid=W4CZ302671
rgya ye/,G1PD97740,ngo mtshar thar 'dren gling,ngo mtshar thar 'dren gling,https://www.tbrc.org/#!rid=W1PD97741
rgya ye/,G1PD97740,ngo mtshar thar 'dren gling,ngo mtshar thar 'dren gling,https://www.tbrc.org/#!rid=W1PD97739
egoo ladakh,G0DD0179,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W4CZ45312
dga' ldan/,G337,dga' ldan rnam par rgyal ba'i gling /,dga' ldan rnam par rgyal ba'i gling /,https://www.tbrc.org/#!rid=W923
dga' ldan/,G337,byams pa blo gros/,byams pa blo gros/,https://www.tbrc.org/#!rid=W1KG8725
dga' ldan/,G337,dga' ldan dpe mdzod khang /,dga' ldan dpe mdzod khang /,https://www.tbrc.org/#!rid=W930
dga' ldan/,G337,dga' ldan par khang /,dga' ldan par khang /,https://www.tbrc.org/#!rid=W1KG11733
dga' ldan/,G337,dga' ldan byams pa gling /,dga' ldan byams pa gling /,https://www.tbrc.org/#!rid=W1CZ1059
zhang khang,G3192,rta mchog dpe skrun khang /,rta mchog dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG14529
rdzong sar/,G213,rdzong sar/,rdzong sar/,https://www.tbrc.org/#!rid=W4PD211
rdzong sar/,G213,rdzong sar khams bye'i slob grwa/,rdzong sar khams bye'i slob grwa/,https://www.tbrc.org/#!rid=W1PD108087
[beijing],G1949,[yellow pagoda],[yellow pagoda],https://www.tbrc.org/#!rid=W23471
[beijing],G1949,[yellow pagoda],[yellow pagoda],https://www.tbrc.org/#!rid=W1KG825
lang gru/,G895,kan su'u mi rigs dpe skrun khang /,kan su'u mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W3CN4844
[mang yul],G3166,[s.l.],[s.l.],https://www.tbrc.org/#!rid=W2GS1091
mirik,G0DD0085,'bo dkar nges don chos 'khor gling gi bla spyi spar bskrun zhus/,'bo dkar nges don chos 'khor gling gi bla spyi spar bskrun zhus/,https://www.tbrc.org/#!rid=W00EGS1016994
"[bylakuppe], karnataka",G0DD0017,namdroling monastic jr. high school,namdroling monastic jr. high school,https://www.tbrc.org/#!rid=W29667
"[bylakuppe], karnataka",G0DD0017,ngagyur nyingma institute,ngagyur nyingma institute,https://www.tbrc.org/#!rid=W29677
"[bylakuppe], karnataka",G0DD0017,namdroling monastic jr. high school,namdroling monastic jr. high school,https://www.tbrc.org/#!rid=W29660
"[bylakuppe], karnataka",G0DD0017,ngagyur nyingma institute,ngagyur nyingma institute,https://www.tbrc.org/#!rid=W29672
"[bylakuppe], karnataka",G0DD0017,ngagyur nyingma institute,ngagyur nyingma institute,https://www.tbrc.org/#!rid=W29668
"[bylakuppe], karnataka",G0DD0017,namdroling monastic jr. high school,namdroling monastic jr. high school,https://www.tbrc.org/#!rid=W29671
"[bylakuppe], karnataka",G0DD0017,namdrolig monastic jr. high school,namdrolig monastic jr. high school,https://www.tbrc.org/#!rid=W29674
"[bylakuppe], karnataka",G0DD0017,namdroling monastic jr. high school,namdroling monastic jr. high school,https://www.tbrc.org/#!rid=W29670
"Pharping, Nepal",G0DD0104,Palri-parkhang,Palri-parkhang,https://www.tbrc.org/#!rid=W3JT13368
"Pharping, Nepal",G0DD0104,Palri-parkhang,Palri-parkhang,https://www.tbrc.org/#!rid=W3JT13385
gzhis rtse/,G2158,bkra lhun gsung rab par khang /,bkra lhun gsung rab par khang /,https://www.tbrc.org/#!rid=W3CN3114
"dharamsala, sarnath",G3JT12630	G1PD110102,"tse-chok ling monastery, siddhartha (f) publication","tse-chok ling monastery, siddhartha (f) publication",https://www.tbrc.org/#!rid=W1KG4427
dkar mdzes rdzong /,G1538,dkar mdzes rdzong gi sa ming las don 'go khrid tsho chung /,dkar mdzes rdzong gi sa ming las don 'go khrid tsho chung /,https://www.tbrc.org/#!rid=W3CN2098
[khreng tu'u?],G10MS19724,[lab dgon],[lab dgon],https://www.tbrc.org/#!rid=W30303
[khreng tu'u?],G10MS19724,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W7477
[khreng tu'u?],G10MS19724,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W28044
"bylakuppe, south india",G0DD0017,ser byes lha rams pa 'jam dpal mkhyen brtse/,ser byes lha rams pa 'jam dpal mkhyen brtse/,https://www.tbrc.org/#!rid=W4CZ295764
canada,G0DD0018,khyentse foundation,khyentse foundation,https://www.tbrc.org/#!rid=W00KG02837
reb gong /,G2369,rong po'i chos sde chen po bde chen chos 'khor gling /,rong po'i chos sde chen po bde chen chos 'khor gling /,https://www.tbrc.org/#!rid=W1KG22351
reb gong /,G2369,rong po dgon chen/,rong po dgon chen/,https://www.tbrc.org/#!rid=W1KG22372
mal gro gung dkar/,G2014,nub pa dkon mchog bstan 'dzin sogs/,nub pa dkon mchog bstan 'dzin sogs/,https://www.tbrc.org/#!rid=W3CN4364
mal gro gung dkar/,G2014,nub pa dkon mchog bstan 'dzin sogs/,nub pa dkon mchog bstan 'dzin sogs/,https://www.tbrc.org/#!rid=W3CN4363
"palampur, dist kangra, h.p.",G0DD0101,tibetan craft community,tibetan craft community,https://www.tbrc.org/#!rid=W23658
[dkar mdzes bod rigs rang skyong khul/ sde dge rdzong / rdzong sar khams bye'i slob gling /],G4874,rdzong sar khams bye'i slob gling /,rdzong sar khams bye'i slob gling /,https://www.tbrc.org/#!rid=W1PD2074
gle/,G1085,la dwangs yongs kyi shes rig lhan 'dzoms/,la dwangs yongs kyi shes rig lhan 'dzoms/,https://www.tbrc.org/#!rid=W1KG13605
['bar khams],G830,si khron rnga ba bod yig rtsom sgyur cus kyis pa nas bskrun/,si khron rnga ba bod yig rtsom sgyur cus kyis pa nas bskrun/,https://www.tbrc.org/#!rid=W30433
['bar khams],G830,krung go mi dmangs chab srid gros mol tshogs 'du 'bar khams rdzong u yon lhan khang,krung go mi dmangs chab srid gros mol tshogs 'du 'bar khams rdzong u yon lhan khang,https://www.tbrc.org/#!rid=W1GS66375
lcang long dgon,G0DD0020,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3MS701
lan krou'u,G895,kan su'u mi rigs dpe skrun khang,kan su'u mi rigs dpe skrun khang,https://www.tbrc.org/#!rid=W4777
sikkim,G1398,rum theg dgon pa/,rum theg dgon pa/,https://www.tbrc.org/#!rid=W20489
sikkim,G1398,sgang tog 'bras spyi blon chen yig tshang,sgang tog 'bras spyi blon chen yig tshang,https://www.tbrc.org/#!rid=W2CZ8060
甘孜,G1538,甘孜报社印刷厂,甘孜报社印刷厂,https://www.tbrc.org/#!rid=W21879
"mundgoad, karnataka, india/",G0DD0087,dga' shar tshan rig,dga' shar tshan rig,https://www.tbrc.org/#!rid=W4CZ296788
拉萨,G2800,西藏人民出版社,西藏人民出版社,https://www.tbrc.org/#!rid=W1PD156563
拉萨,G2800,西藏人民出版社,西藏人民出版社,https://www.tbrc.org/#!rid=W1PD83981
拉萨,G2800,西藏人民出版社,西藏人民出版社,https://www.tbrc.org/#!rid=W1PD137865
ca khrong /,G0DD0176,si khron mi rigs dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang /,si khron mi rigs dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1PD137842
ca khrong /,G0DD0176,si khron tang deb tshogs pa/ si khron mi rigs dpe skrun khang /,si khron tang deb tshogs pa/ si khron mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1AC260
ca khrong /,G0DD0176,si khron tang deb tshogs pa/ si khron mi rigs dpe skrun khang /,si khron tang deb tshogs pa/ si khron mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W3PD411
"bir, h. p.",G3CN1562,d. tsondu sengh,d. tsondu sengh,https://www.tbrc.org/#!rid=W2CZ6761
gser rta bla rung sgar/,G3997,gser ljongs bla ma rung lnga nang bstan slob gnas chen mo/,gser ljongs bla ma rung lnga nang bstan slob gnas chen mo/,https://www.tbrc.org/#!rid=W1PD159441
kalimpong,G3JT12629,dupjung lama,dupjung lama,https://www.tbrc.org/#!rid=W21888
kalimpong,G3JT12629,dur pin pun phun gling gsung rab nyams gso rgyun spel/,dur pin pun phun gling gsung rab nyams gso rgyun spel/,https://www.tbrc.org/#!rid=W1KG3851
kalimpong,G3JT12629,dupjung lama,dupjung lama,https://www.tbrc.org/#!rid=W21854
kalimpong,G3JT12629,sangdo palri temple,sangdo palri temple,https://www.tbrc.org/#!rid=W2CZ10542
kalimpong,G3JT12629,dudjom tulku rimpoche,dudjom tulku rimpoche,https://www.tbrc.org/#!rid=W28801
kalimpong,G3JT12629,bod yig gsar 'gyur me long par khang /,bod yig gsar 'gyur me long par khang /,https://www.tbrc.org/#!rid=W1KG12668
kalimpong,G3JT12629,dupjung lama,dupjung lama,https://www.tbrc.org/#!rid=W21728
kalimpong,G3JT12629,mani dorji,mani dorji,https://www.tbrc.org/#!rid=W23725
kalimpong,G3JT12629,dge 'dun rin chen/,dge 'dun rin chen/,https://www.tbrc.org/#!rid=W4CZ1097
chongqing shi,G2KR73,chongqing publishing house,chongqing publishing house,https://www.tbrc.org/#!rid=W1KG17054
"clement town, dehradun, u.a",G0DD0024,'og min o rgyan smin grol gling,'og min o rgyan smin grol gling,https://www.tbrc.org/#!rid=W1CZ2276
"darjedling, w.b.",G0DD0026,tibetan freedom press,tibetan freedom press,https://www.tbrc.org/#!rid=W1KG23848
spungs thang /,G54,dbang phyug 'brug rnam rgyal/,dbang phyug 'brug rnam rgyal/,https://www.tbrc.org/#!rid=W13942
[mtsho lho/],G2317,thos bsam dar rgyas gling /,thos bsam dar rgyas gling /,https://www.tbrc.org/#!rid=W1KG14641
京都,G0DD0068,临川书店,临川书店,https://www.tbrc.org/#!rid=W2CZ8008
rajpur,G0DD0111,sakya college,sakya college,https://www.tbrc.org/#!rid=W19606
rajpur,G0DD0111,dpal sa skya'i khri rabs zhe gnyis pa'i khri ston go sgrig tshogs chung /,dpal sa skya'i khri rabs zhe gnyis pa'i khri ston go sgrig tshogs chung /,https://www.tbrc.org/#!rid=W4CZ299958
rajpur,G0DD0111,sakya college,sakya college,https://www.tbrc.org/#!rid=W23205
rajpur,G0DD0111,sakya college,sakya college,https://www.tbrc.org/#!rid=W19604
wiesbaden,G0DD0159,steiner,steiner,https://www.tbrc.org/#!rid=W2CZ8087
